campaign_id,start_date,end_date,duration_days,channel,segment,objective,product,region,ab_group,budget,impressions,clicks,ctr,conversions,cvr,revenue,roi,cpc,cpa,success
CAMP02116,2022-12-15,2023-01-03,19,Email,Returning,Brand Awareness,Beauty,North,A,108363,157138,34537,21.98,1552,4.5,6073677,5504.94,3.14,69.82,True
CAMP02117,2024-03-18,2024-04-09,22,Email,Returning,Conversion,Sports,North,A,485736,686598,172559,25.13,8870,5.14,38187315,7761.74,2.81,54.76,True
CAMP02118,2022-07-19,2022-08-04,16,Influencer,Returning,Conversion,Electronics,South,B,234868,85152,14397,16.91,454,3.16,688631,193.2,16.31,517.33,True
CAMP02119,2024-05-30,2024-07-11,42,Social Media,Premium,Retention,Fashion,Central,B,30543,22440,4227,18.84,141,3.35,111895,266.35,7.23,216.62,True
CAMP02120,2023-05-22,2023-06-17,26,SEO,Returning,Retention,Food & Beverage,East,A,267064,507106,157623,31.08,9623,6.11,18246256,6732.17,1.69,27.75,True
CAMP02121,2024-11-29,2024-12-22,23,Email,Returning,Retention,Fashion,West,B,150367,171330,42572,24.85,2163,5.08,4555531,2929.61,3.53,69.52,True
CAMP02122,2024-12-14,2025-01-09,26,SEO,Premium,Retention,Home & Living,North,A,202898,486780,128112,26.32,6622,5.17,27759706,13581.61,1.58,30.64,True
CAMP02123,2024-04-14,2024-05-28,44,Email,Returning,Conversion,Home & Living,West,B,487408,656340,169115,25.77,8913,5.27,19175371,3834.15,2.88,54.69,True
CAMP02124,2023-03-15,2023-04-06,22,Email,Returning,Conversion,Sports,West,B,127559,165022,46764,28.34,2710,5.8,7125347,5485.92,2.73,47.07,True
CAMP02125,2023-10-06,2023-11-01,26,Influencer,Dormant,Brand Awareness,Sports,West,A,496699,215312,36441,16.93,1151,3.16,5021635,911.0,13.63,431.54,True
CAMP02126,2023-07-31,2023-09-14,45,Social Media,Dormant,Brand Awareness,Home & Living,West,B,12254,10782,2479,23.0,101,4.09,356048,2805.57,4.94,121.33,True
CAMP02127,2024-11-25,2025-01-06,42,Social Media,Dormant,Retention,Sports,East,B,206307,142240,30310,21.31,1148,3.79,5547213,2588.81,6.81,179.71,True
CAMP02128,2023-03-18,2023-04-16,29,Email,Premium,Retention,Fashion,North,A,63940,75780,16016,21.13,692,4.32,2859830,4372.68,3.99,92.4,True
CAMP02129,2023-09-30,2023-11-07,38,Influencer,At-Risk,Conversion,Sports,East,A,291336,138874,20538,14.79,566,2.76,2671161,816.87,14.19,514.73,True
CAMP02130,2024-07-31,2024-09-20,51,Content Marketing,New Customers,Lead Generation,Electronics,North,B,378800,615599,87964,14.29,2304,2.62,2059954,443.81,4.31,164.41,True
CAMP02131,2022-06-11,2022-06-20,9,PPC,Dormant,Retention,Sports,Central,A,41790,11965,4315,36.07,289,6.7,152097,263.96,9.68,144.6,True
CAMP02132,2022-10-30,2022-12-27,58,Email,New Customers,Lead Generation,Fashion,North,A,384792,472007,100382,21.27,4366,4.35,15727863,3987.37,3.83,88.13,True
CAMP02133,2023-06-04,2023-07-20,46,Social Media,New Customers,Lead Generation,Beauty,East,A,458511,337018,59955,17.79,1896,3.16,4882132,964.78,7.65,241.83,True
CAMP02134,2024-01-15,2024-02-02,18,Influencer,At-Risk,Retention,Food & Beverage,West,A,297976,125650,18347,14.6,500,2.73,359353,20.6,16.24,595.95,False
CAMP02135,2023-08-17,2023-09-03,17,PPC,Dormant,Upsell,Sports,South,B,473547,138750,61942,44.64,5135,8.29,21628574,4467.36,7.65,92.22,True
CAMP02136,2023-06-03,2023-07-08,35,PPC,At-Risk,Brand Awareness,Home & Living,North,A,167185,53826,19953,37.07,1373,6.88,6408867,3733.4,8.38,121.77,True
CAMP02137,2024-01-05,2024-02-11,37,SEO,Returning,Brand Awareness,Electronics,Central,A,207037,336135,101272,30.13,5993,5.92,29214792,14010.9,2.04,34.55,True
CAMP02138,2024-11-11,2024-11-20,9,PPC,At-Risk,Conversion,Food & Beverage,East,A,393228,121099,48589,40.12,3620,7.45,10122991,2474.33,8.09,108.63,True
CAMP02139,2024-06-23,2024-07-04,11,Social Media,New Customers,Conversion,Home & Living,West,B,172456,127792,24679,19.31,847,3.43,614476,256.31,6.99,203.61,True
CAMP02140,2023-11-16,2023-12-25,39,PPC,New Customers,Conversion,Home & Living,West,A,350614,99844,37848,37.91,2664,7.04,10172867,2801.44,9.26,131.61,True
CAMP02141,2022-11-04,2022-12-17,43,Content Marketing,New Customers,Retention,Beauty,Central,B,482257,689785,108740,15.76,3142,2.89,2783037,477.09,4.43,153.49,True
CAMP02142,2024-12-21,2024-12-30,9,Email,Returning,Upsell,Food & Beverage,East,B,393842,437982,104260,23.8,5076,4.87,4768024,1110.64,3.78,77.59,True
CAMP02143,2023-09-13,2023-10-17,34,PPC,New Customers,Lead Generation,Beauty,Central,A,220558,55367,21251,38.38,1514,7.13,1305619,491.96,10.38,145.68,True
CAMP02144,2022-05-20,2022-06-04,15,Influencer,Premium,Conversion,Electronics,South,A,399823,154018,25331,16.45,777,3.07,2167080,442.01,15.78,514.57,True
CAMP02145,2024-08-30,2024-09-27,28,Social Media,Returning,Lead Generation,Beauty,Central,A,481067,471156,89788,19.06,3041,3.39,5961943,1139.32,5.36,158.19,True
CAMP02146,2023-06-13,2023-08-06,54,Email,New Customers,Conversion,Sports,West,A,125653,142344,35960,25.26,1858,5.17,2898405,2206.67,3.49,67.63,True
CAMP02147,2022-09-01,2022-09-21,20,Email,Premium,Retention,Fashion,North,A,40310,41336,9622,23.28,458,4.76,1376399,3314.53,4.19,88.01,True
CAMP02148,2024-06-21,2024-08-15,55,Social Media,Returning,Conversion,Beauty,East,B,419613,380706,72519,19.05,2455,3.39,11998531,2759.43,5.79,170.92,True
CAMP02149,2023-04-16,2023-04-25,9,SEO,Returning,Brand Awareness,Food & Beverage,Central,A,111550,210735,58816,27.91,3224,5.48,15525849,13818.29,1.9,34.6,True
CAMP02150,2023-04-12,2023-04-22,10,SMS,At-Risk,Upsell,Electronics,North,A,172986,471507,144837,30.72,5635,3.89,6512255,3664.61,1.19,30.7,True
CAMP02151,2023-10-09,2023-11-03,25,Social Media,New Customers,Lead Generation,Home & Living,South,A,383397,294147,46079,15.67,1283,2.78,858696,123.97,8.32,298.83,True
CAMP02152,2024-06-24,2024-07-26,32,SEO,Returning,Brand Awareness,Sports,Central,A,315273,539116,142757,26.48,7425,5.2,16210897,5041.86,2.21,42.46,True
CAMP02153,2022-10-17,2022-12-13,57,Social Media,At-Risk,Conversion,Sports,West,A,345843,325321,57160,17.57,1785,3.12,8122858,2248.71,6.05,193.75,True
CAMP02154,2022-08-02,2022-09-21,50,Email,At-Risk,Retention,Home & Living,East,B,417510,486341,126462,26.0,6726,5.32,7568092,1712.67,3.3,62.07,True
CAMP02155,2022-09-27,2022-10-18,21,Social Media,Dormant,Brand Awareness,Sports,South,B,18264,16587,3581,21.59,137,3.84,178277,876.11,5.1,133.31,True
CAMP02156,2022-10-16,2022-12-01,46,Influencer,New Customers,Brand Awareness,Home & Living,North,A,427413,190971,28153,14.74,774,2.75,2910694,581.0,15.18,552.21,True
CAMP02157,2023-11-08,2023-12-23,45,PPC,Returning,Conversion,Fashion,South,B,144769,33412,12875,38.54,921,7.16,1534381,959.88,11.24,157.19,True
CAMP02158,2023-09-02,2023-10-20,48,SEO,Returning,Lead Generation,Sports,East,A,337595,623405,159338,25.56,7999,5.02,17967518,5222.21,2.12,42.2,True
CAMP02159,2022-03-09,2022-04-15,37,PPC,Premium,Conversion,Sports,East,A,168799,57465,17611,30.65,1002,5.69,3758691,2126.73,9.58,168.46,True
CAMP02160,2022-10-08,2022-10-23,15,Email,New Customers,Conversion,Beauty,West,A,25761,30009,5659,18.86,218,3.86,598407,2222.92,4.55,118.17,True
CAMP02161,2022-10-05,2022-10-22,17,PPC,New Customers,Lead Generation,Fashion,South,A,383361,124011,39917,32.19,2386,5.98,1905728,397.11,9.6,160.67,True
CAMP02162,2023-06-12,2023-06-25,13,Social Media,At-Risk,Brand Awareness,Fashion,Central,B,148312,112479,25363,22.55,1016,4.01,4961027,3244.99,5.85,145.98,True
CAMP02163,2024-05-08,2024-05-23,15,Social Media,New Customers,Brand Awareness,Food & Beverage,East,B,13785,10770,2397,22.26,94,3.96,453262,3188.08,5.75,146.65,True
CAMP02164,2023-12-19,2024-01-19,31,Social Media,Returning,Lead Generation,Sports,South,A,328306,266773,54503,20.43,1979,3.63,7321485,2130.08,6.02,165.89,True
CAMP02165,2022-11-16,2022-12-21,35,Social Media,Returning,Retention,Home & Living,South,B,494895,417971,81042,19.39,2793,3.45,9662518,1852.44,6.11,177.19,True
CAMP02166,2024-09-22,2024-11-19,58,Social Media,At-Risk,Lead Generation,Fashion,East,A,180666,164856,31054,18.84,1039,3.35,1427683,690.23,5.82,173.88,True
CAMP02167,2023-03-24,2023-05-13,50,Social Media,New Customers,Conversion,Food & Beverage,West,A,242405,166429,26459,15.9,747,2.83,3107927,1182.12,9.16,324.5,True
CAMP02168,2022-03-02,2022-04-22,51,SEO,At-Risk,Brand Awareness,Fashion,West,A,289473,673170,208792,31.02,12720,6.09,25428101,8684.27,1.39,22.76,True
CAMP02169,2024-01-24,2024-02-02,9,PPC,Returning,Conversion,Food & Beverage,West,A,116599,29093,11014,37.86,774,7.03,1275466,993.89,10.59,150.64,True
CAMP02170,2022-12-23,2023-01-30,38,Email,Returning,Lead Generation,Fashion,Central,B,477442,504468,116439,23.08,5497,4.72,26558091,5462.58,4.1,86.86,True
CAMP02171,2023-12-19,2024-01-03,15,SMS,New Customers,Brand Awareness,Home & Living,South,A,38434,95515,32589,34.12,1408,4.32,3408179,8767.61,1.18,27.3,True
CAMP02172,2023-10-30,2023-12-11,42,Social Media,Dormant,Conversion,Beauty,North,B,225038,170338,31669,18.59,1046,3.31,1988001,783.41,7.11,215.14,True
CAMP02173,2022-03-11,2022-03-25,14,PPC,New Customers,Brand Awareness,Beauty,North,B,150465,48250,16693,34.6,1072,6.43,3401254,2160.5,9.01,140.36,True
CAMP02174,2022-01-09,2022-02-21,43,Content Marketing,Returning,Lead Generation,Fashion,East,B,484038,674078,92396,13.71,2321,2.51,1812261,274.4,5.24,208.55,True
CAMP02175,2022-03-14,2022-04-30,47,PPC,New Customers,Brand Awareness,Electronics,West,B,74632,17359,6767,38.98,489,7.24,2399761,3115.46,11.03,152.62,True
CAMP02176,2023-05-19,2023-05-29,10,Email,New Customers,Retention,Fashion,Central,A,329900,351173,74435,21.2,3227,4.34,15036114,4457.78,4.43,102.23,True
CAMP02177,2023-10-28,2023-11-30,33,PPC,Premium,Upsell,Food & Beverage,Central,A,167013,48846,15963,32.68,968,6.07,1207641,623.08,10.46,172.53,True
CAMP02178,2022-11-23,2022-12-08,15,Social Media,New Customers,Retention,Food & Beverage,Central,B,181811,176712,35388,20.03,1259,3.56,5282385,2805.43,5.14,144.41,True
CAMP02179,2023-11-26,2024-01-14,49,Email,New Customers,Retention,Beauty,Central,A,246601,353530,68910,19.49,2747,3.99,12859445,5114.68,3.58,89.77,True
CAMP02180,2022-02-22,2022-04-21,58,Social Media,Returning,Brand Awareness,Beauty,West,A,300462,277948,51761,18.62,1713,3.31,5432378,1708.01,5.8,175.4,True
CAMP02181,2024-02-20,2024-03-16,25,Content Marketing,Returning,Lead Generation,Beauty,East,A,73236,102828,12654,12.31,285,2.26,453973,519.88,5.79,256.97,True
CAMP02182,2022-04-18,2022-05-30,42,Email,Premium,Retention,Electronics,East,B,183456,235265,64964,27.61,3669,5.65,5776818,3048.88,2.82,50.0,True
CAMP02183,2024-11-30,2025-01-24,55,Content Marketing,Dormant,Brand Awareness,Beauty,North,B,365591,595005,90393,15.19,2517,2.79,10416602,2749.25,4.04,145.25,True
CAMP02184,2023-05-18,2023-07-11,54,SMS,New Customers,Lead Generation,Beauty,West,A,180260,475809,140425,29.51,5249,3.74,4548174,2423.12,1.28,34.34,True
CAMP02185,2024-07-29,2024-08-10,12,Social Media,Dormant,Brand Awareness,Home & Living,West,B,356701,288849,52461,18.16,1693,3.23,8178329,2192.77,6.8,210.69,True
CAMP02186,2024-05-17,2024-06-23,37,Social Media,Premium,Conversion,Food & Beverage,East,B,326180,311954,72962,23.39,3033,4.16,12513067,3736.25,4.47,107.54,True
CAMP02187,2024-03-04,2024-04-27,54,SMS,Dormant,Conversion,Beauty,West,B,59038,135802,40787,30.03,1551,3.8,7196859,12090.21,1.45,38.06,True
CAMP02188,2022-12-11,2023-02-07,58,Social Media,New Customers,Conversion,Sports,East,A,90319,80347,15261,18.99,515,3.38,922447,921.32,5.92,175.38,True
CAMP02189,2023-03-05,2023-03-16,11,Email,New Customers,Lead Generation,Food & Beverage,West,A,104720,119210,29721,24.93,1515,5.1,1342461,1181.95,3.52,69.12,True
CAMP02190,2023-08-02,2023-08-26,24,PPC,Returning,Conversion,Home & Living,East,B,180873,45454,20644,45.42,1741,8.43,2240559,1138.75,8.76,103.89,True
CAMP02191,2022-04-03,2022-05-23,50,Content Marketing,Returning,Lead Generation,Beauty,South,B,329698,545905,64791,11.87,1409,2.18,6508764,1874.16,5.09,233.99,True
CAMP02192,2022-06-25,2022-07-30,35,Content Marketing,Returning,Brand Awareness,Fashion,South,B,104333,169684,20075,11.83,435,2.17,538550,416.18,5.2,239.85,True
CAMP02193,2022-03-18,2022-04-21,34,Content Marketing,Returning,Retention,Beauty,East,A,307691,423003,49272,11.65,1052,2.14,2485879,707.91,6.24,292.48,True
CAMP02194,2024-04-28,2024-05-18,20,Social Media,Returning,Lead Generation,Sports,South,A,159485,145000,26500,18.28,861,3.25,2280037,1329.62,6.02,185.23,True
CAMP02195,2022-06-20,2022-08-07,48,SEO,At-Risk,Upsell,Food & Beverage,Central,A,115177,192962,54547,28.27,3028,5.55,11690257,10049.82,2.11,38.04,True
CAMP02196,2022-10-16,2022-11-25,40,Social Media,Premium,Conversion,Food & Beverage,South,B,326631,230385,41861,18.17,1352,3.23,4691519,1336.34,7.8,241.59,True
CAMP02197,2024-09-01,2024-10-03,32,PPC,Returning,Brand Awareness,Fashion,North,B,483649,117527,40838,34.75,2635,6.45,4989106,931.56,11.84,183.55,True
CAMP02198,2022-09-17,2022-11-14,58,PPC,Dormant,Conversion,Beauty,North,B,320294,96512,42247,43.77,3434,8.13,6153617,1821.24,7.58,93.27,True
CAMP02199,2024-01-10,2024-03-04,54,Influencer,Returning,Conversion,Food & Beverage,East,A,458634,210684,30903,14.67,846,2.74,1305176,184.58,14.84,542.12,True
CAMP02200,2024-05-21,2024-06-25,35,Social Media,New Customers,Conversion,Electronics,East,B,423791,385553,87751,22.76,3550,4.05,5153817,1116.12,4.83,119.38,True
CAMP02201,2022-10-22,2022-11-19,28,PPC,New Customers,Brand Awareness,Beauty,Central,B,196171,45844,19635,42.83,1561,7.95,7311082,3626.89,9.99,125.67,True
CAMP02202,2023-04-17,2023-04-26,9,SEO,Returning,Lead Generation,Home & Living,East,A,238518,482881,145506,30.13,8612,5.92,34512053,14369.37,1.64,27.7,True
CAMP02203,2023-12-28,2024-02-10,44,PPC,Dormant,Upsell,Sports,North,B,22677,5747,2270,39.51,166,7.34,521923,2201.55,9.99,136.61,True
CAMP02204,2023-04-07,2023-05-24,47,PPC,Dormant,Upsell,Fashion,East,A,473270,162131,64853,40.0,4817,7.43,11298856,2287.4,7.3,98.25,True
CAMP02205,2024-05-19,2024-06-05,17,Social Media,Premium,Lead Generation,Beauty,North,B,331699,227277,41615,18.31,1354,3.26,1334229,302.24,7.97,244.98,True
CAMP02206,2022-09-25,2022-10-08,13,Email,Returning,Upsell,Fashion,South,B,100706,110378,24571,22.26,1118,4.55,2732614,2613.46,4.1,90.08,True
CAMP02207,2024-01-13,2024-03-12,59,Email,Dormant,Lead Generation,Food & Beverage,North,B,32984,39615,9293,23.46,445,4.8,283877,760.65,3.55,74.12,True
CAMP02208,2022-06-11,2022-07-27,46,Email,New Customers,Brand Awareness,Sports,South,A,155990,218231,46058,21.11,1988,4.32,2424441,1454.23,3.39,78.47,True
CAMP02209,2022-01-11,2022-02-12,32,Social Media,Returning,Brand Awareness,Home & Living,East,A,34435,33293,6345,19.06,214,3.39,1012803,2841.2,5.43,160.91,True
CAMP02210,2024-01-23,2024-02-03,11,Social Media,Premium,Retention,Electronics,West,B,228907,208695,41627,19.95,1476,3.55,6446669,2716.28,5.5,155.09,True
CAMP02211,2024-05-15,2024-06-05,21,Social Media,New Customers,Brand Awareness,Beauty,North,B,135915,106993,24535,22.93,1000,4.08,4724547,3376.1,5.54,135.91,True
CAMP02212,2023-09-06,2023-09-20,14,Email,At-Risk,Lead Generation,Home & Living,South,B,82267,89982,24593,27.33,1374,5.59,2064361,2409.34,3.35,59.87,True
CAMP02213,2024-01-02,2024-01-26,24,SMS,Premium,Conversion,Beauty,North,B,485097,1331747,458260,34.41,19973,4.36,63959502,13084.89,1.06,24.29,True
CAMP02214,2023-01-24,2023-03-11,46,Email,At-Risk,Conversion,Beauty,West,B,249191,276122,69517,25.18,3579,5.15,17196126,6800.78,3.58,69.63,True
CAMP02215,2022-09-15,2022-10-21,36,Influencer,Dormant,Retention,Beauty,North,B,344766,121984,18136,14.87,503,2.78,584687,69.59,19.01,685.42,False
CAMP02216,2022-01-27,2022-02-09,13,SMS,Returning,Retention,Food & Beverage,South,B,460135,1179561,389282,33.0,16273,4.18,20172217,4283.98,1.18,28.28,True
CAMP02217,2024-05-20,2024-05-31,11,PPC,Premium,Conversion,Sports,North,A,493346,167345,57073,34.11,3614,6.33,12950074,2524.95,8.64,136.51,True
CAMP02218,2022-07-30,2022-08-26,27,Social Media,New Customers,Retention,Beauty,West,A,467304,404425,72351,17.89,2301,3.18,2619457,460.55,6.46,203.09,True
CAMP02219,2024-12-12,2025-01-01,20,Influencer,Dormant,Retention,Home & Living,Central,B,42168,17077,2624,15.37,75,2.87,261024,519.01,16.07,562.24,True
CAMP02220,2023-02-24,2023-03-31,35,Influencer,Premium,Retention,Home & Living,South,A,256982,84687,12293,14.52,333,2.71,1510322,487.72,20.9,771.72,True
CAMP02221,2024-02-20,2024-03-08,17,Email,Premium,Lead Generation,Sports,West,A,312473,453089,108342,23.91,5299,4.89,7272579,2227.43,2.88,58.97,True
CAMP02222,2023-06-23,2023-07-26,33,SEO,Returning,Conversion,Sports,East,B,191875,377913,115815,30.65,6971,6.02,4545417,2268.95,1.66,27.52,True
CAMP02223,2023-08-06,2023-08-21,15,Email,New Customers,Lead Generation,Electronics,West,A,130505,184869,41257,22.32,1883,4.56,8201251,6184.24,3.16,69.31,True
CAMP02224,2024-09-27,2024-11-16,50,PPC,Dormant,Lead Generation,Fashion,North,A,428863,125664,46734,37.19,3227,6.91,14492518,3279.29,9.18,132.9,True
CAMP02225,2022-04-18,2022-05-29,41,SMS,Premium,Lead Generation,Sports,South,A,254025,555083,164854,29.7,6201,3.76,26438238,10307.73,1.54,40.97,True
CAMP02226,2024-08-24,2024-09-10,17,Content Marketing,New Customers,Brand Awareness,Fashion,Central,B,316033,445187,56920,12.79,1334,2.34,1734757,448.92,5.55,236.91,True
CAMP02227,2023-04-07,2023-04-20,13,Email,Premium,Conversion,Fashion,North,B,344886,435058,115018,26.44,6219,5.41,27637258,7913.45,3.0,55.46,True
CAMP02228,2023-05-01,2023-05-21,20,Social Media,At-Risk,Brand Awareness,Sports,West,B,282980,276968,50666,18.29,1647,3.25,1793083,533.64,5.59,171.82,True
CAMP02229,2024-03-18,2024-05-13,56,Influencer,At-Risk,Conversion,Fashion,North,B,108790,42548,8397,19.74,309,3.68,669560,515.46,12.96,352.07,True
CAMP02230,2022-10-25,2022-11-13,19,SMS,At-Risk,Lead Generation,Fashion,Central,B,467458,1213988,472998,38.96,23343,4.94,78048327,16596.33,0.99,20.03,True
CAMP02231,2023-05-26,2023-07-17,52,Social Media,Returning,Retention,Fashion,South,B,427010,391683,85022,21.71,3281,3.86,7867892,1742.55,5.02,130.15,True
CAMP02232,2022-05-13,2022-06-19,37,SEO,Premium,Conversion,Food & Beverage,North,A,106939,192040,60303,31.4,3719,6.17,15922836,14789.64,1.77,28.75,True
CAMP02233,2024-11-26,2025-01-08,43,Email,At-Risk,Brand Awareness,Beauty,West,A,208299,305364,57932,18.97,2248,3.88,8039176,3759.44,3.6,92.66,True
CAMP02234,2023-07-10,2023-08-03,24,Influencer,Dormant,Brand Awareness,Electronics,South,A,420569,142244,21421,15.06,602,2.81,1712649,307.22,19.63,698.62,True
CAMP02235,2024-04-08,2024-05-07,29,SMS,Premium,Lead Generation,Fashion,West,A,496898,1185827,351827,29.67,13222,3.76,24476036,4825.77,1.41,37.58,True
CAMP02236,2024-11-23,2025-01-09,47,Email,Dormant,Conversion,Fashion,East,B,356783,392577,89146,22.71,4140,4.64,3504601,882.28,4.0,86.18,True
CAMP02237,2023-08-08,2023-09-06,29,Content Marketing,New Customers,Lead Generation,Sports,Central,A,99473,178150,20432,11.47,429,2.1,2107407,2018.57,4.87,231.87,True
CAMP02238,2024-02-04,2024-03-05,30,Social Media,New Customers,Conversion,Fashion,East,A,417846,302962,60483,19.96,2146,3.55,8511989,1937.11,6.91,194.71,True
CAMP02239,2023-05-26,2023-06-21,26,PPC,Premium,Brand Awareness,Food & Beverage,West,B,418928,106701,47012,44.06,3846,8.18,9762716,2230.4,8.91,108.93,True
CAMP02240,2024-07-19,2024-09-06,49,Social Media,New Customers,Upsell,Food & Beverage,Central,B,369538,337820,71638,21.21,2700,3.77,7263745,1865.63,5.16,136.87,True
CAMP02241,2022-11-02,2022-12-29,57,Social Media,Returning,Conversion,Electronics,North,B,192517,153159,35361,23.09,1451,4.1,6300533,3172.72,5.44,132.68,True
CAMP02242,2024-10-04,2024-11-09,36,PPC,New Customers,Conversion,Home & Living,North,B,333795,88472,34874,39.42,2552,7.32,1877306,462.41,9.57,130.8,True
CAMP02243,2022-09-01,2022-10-27,56,SMS,Returning,Brand Awareness,Food & Beverage,North,A,78337,208199,67449,32.4,2767,4.1,8510975,10764.57,1.16,28.31,True
CAMP02244,2022-01-02,2022-02-09,38,Content Marketing,New Customers,Lead Generation,Electronics,West,B,430349,581636,68304,11.74,1470,2.15,2595530,503.12,6.3,292.75,True
CAMP02245,2022-01-09,2022-02-26,48,Content Marketing,Dormant,Conversion,Food & Beverage,South,B,62084,102949,14779,14.36,388,2.63,375025,504.06,4.2,160.01,True
CAMP02246,2024-12-12,2025-01-09,28,PPC,Returning,Conversion,Food & Beverage,West,B,428266,132298,58047,43.88,4729,8.15,13585271,3072.16,7.38,90.56,True
CAMP02247,2022-09-08,2022-09-19,11,Social Media,New Customers,Lead Generation,Beauty,East,B,12974,11731,2207,18.82,73,3.35,79068,509.43,5.88,177.73,True
CAMP02248,2024-11-26,2025-01-07,42,Social Media,At-Risk,Brand Awareness,Electronics,North,A,47094,40557,6840,16.87,205,3.0,190331,304.15,6.89,229.73,True
CAMP02249,2024-02-07,2024-02-21,14,Content Marketing,Premium,Lead Generation,Food & Beverage,South,A,401134,728973,76502,10.49,1471,1.92,1578927,293.62,5.24,272.69,True
