date,category,region,sales,units_sold,discount,profit
2021-11-10,Clothing,North,11257,24,0.19,2839.02
2021-11-10,Clothing,South,12552,35,0.14,2384.02
2021-11-10,Clothing,East,9527,35,0.09,2027.82
2021-11-10,Clothing,West,11513,24,0.08,2688.28
2021-11-10,Grocery,North,23434,88,0.14,4883.16
2021-11-10,Grocery,South,21875,39,0.09,4037.89
2021-11-10,Grocery,East,19817,40,0.01,4215.14
2021-11-10,Grocery,West,26372,106,0.08,6126.88
2021-11-10,Furniture,North,7404,15,0.16,875.21
2021-11-10,Furniture,South,6518,15,0.04,980.66
2021-11-10,Furniture,East,5807,9,0.04,1488.12
2021-11-10,Furniture,West,7290,13,0.25,1353.98
2021-11-10,Sports,North,9179,40,0.16,1985.25
2021-11-10,Sports,South,7528,26,0.2,808.91
2021-11-10,Sports,East,7190,23,0.18,1122.22
2021-11-10,Sports,West,8980,22,0.23,987.14
2021-11-11,Electronics,North,20745,40,0.1,2745.87
2021-11-11,Electronics,South,14973,40,0.19,3835.37
2021-11-11,Electronics,East,14354,25,0.01,3544.69
2021-11-11,Electronics,West,16899,77,0.21,4750.02
2021-11-11,Clothing,North,11890,30,0.07,2180.95
2021-11-11,Clothing,South,11014,23,0.05,1887.69
2021-11-11,Clothing,East,10573,31,0.17,2675.63
2021-11-11,Clothing,West,12891,29,0.06,1289.73
2021-11-11,Grocery,North,24041,50,0.02,5217.97
2021-11-11,Grocery,South,21803,41,0.1,3043.7
2021-11-11,Grocery,East,20728,94,0.15,4739.14
2021-11-11,Grocery,West,22622,51,0.16,5118.79
2021-11-11,Furniture,North,7479,16,0.0,1697.35
2021-11-11,Furniture,South,6719,14,0.06,1475.67
2021-11-11,Furniture,East,5449,14,0.23,1009.81
2021-11-11,Furniture,West,7491,16,0.01,865.66
2021-11-11,Sports,North,8346,16,0.04,1246.05
2021-11-11,Sports,South,7953,21,0.08,1726.42
2021-11-11,Sports,East,6912,12,0.22,1835.43
2021-11-11,Sports,West,7675,14,0.14,1759.47
2021-11-12,Electronics,North,20611,49,0.03,5398.35
2021-11-12,Electronics,South,17187,34,0.21,2373.28
2021-11-12,Electronics,East,13991,34,0.03,2477.48
2021-11-12,Electronics,West,16167,59,0.07,3900.73
2021-11-12,Clothing,North,11822,50,0.18,2921.47
2021-11-12,Clothing,South,11264,21,0.12,3063.37
2021-11-12,Clothing,East,9666,38,0.2,1408.67
2021-11-12,Clothing,West,11117,42,0.16,1283.08
2021-11-12,Grocery,North,20489,69,0.2,4105.26
2021-11-12,Grocery,South,21509,44,0.11,3173.52
2021-11-12,Grocery,East,18994,75,0.1,3150.49
2021-11-12,Grocery,West,22841,79,0.23,6308.32
2021-11-12,Furniture,North,7356,14,0.05,1605.91
2021-11-12,Furniture,South,6364,13,0.16,1535.52
2021-11-12,Furniture,East,6719,32,0.07,737.28
2021-11-12,Furniture,West,7151,15,0.03,1924.63
2021-11-12,Sports,North,9078,18,0.22,2108.13
2021-11-12,Sports,South,8445,39,0.21,2081.63
2021-11-12,Sports,East,6641,16,0.22,998.89
2021-11-12,Sports,West,8059,33,0.22,848.27
2021-11-13,Electronics,North,22612,56,0.03,6341.56
2021-11-13,Electronics,South,21937,43,0.23,5191.3
2021-11-13,Electronics,East,18034,45,0.15,5144.95
2021-11-13,Electronics,West,20388,57,0.18,5957.41
2021-11-13,Clothing,North,17366,54,0.08,1830.84
2021-11-13,Clothing,South,13390,22,0.2,1590.51
2021-11-13,Clothing,East,14205,58,0.12,2678.15
2021-11-13,Clothing,West,13479,47,0.08,3955.06
2021-11-13,Grocery,North,26708,64,0.17,6543.96
2021-11-13,Grocery,South,24797,49,0.01,4432.52
2021-11-13,Grocery,East,24095,54,0.01,4320.94
2021-11-13,Grocery,West,27933,121,0.19,3148.08
2021-11-13,Furniture,North,9366,24,0.1,1804.63
2021-11-13,Furniture,South,7861,16,0.09,1647.27
2021-11-13,Furniture,East,7239,16,0.12,1770.71
2021-11-13,Furniture,West,8191,19,0.2,1545.49
2021-11-13,Sports,North,13465,46,0.1,3029.2
2021-11-13,Sports,South,10408,49,0.11,2287.37
2021-11-13,Sports,East,9495,42,0.06,2420.95
2021-11-13,Sports,West,9424,37,0.06,2721.73
2021-11-14,Electronics,North,24047,44,0.19,2984.65
2021-11-14,Electronics,South,21989,54,0.11,3567.28
2021-11-14,Electronics,East,18696,83,0.07,2724.46
2021-11-14,Electronics,West,24261,43,0.16,5145.16
2021-11-14,Clothing,North,18099,36,0.14,5206.31
2021-11-14,Clothing,South,14108,23,0.25,3299.55
2021-11-14,Clothing,East,12448,22,0.23,3495.75
2021-11-14,Clothing,West,15498,29,0.1,2042.35
2021-11-14,Grocery,North,31545,107,0.12,6721.61
2021-11-14,Grocery,South,24741,56,0.23,5747.3
2021-11-14,Grocery,East,24373,45,0.07,3460.37
2021-11-14,Grocery,West,30614,53,0.17,7173.02
2021-11-14,Furniture,North,7885,18,0.03,1505.58
2021-11-14,Furniture,South,8330,21,0.13,1890.39
2021-11-14,Furniture,East,7951,14,0.14,1792.04
2021-11-14,Furniture,West,9454,41,0.03,2041.44
2021-11-14,Sports,North,12729,30,0.22,3748.26
2021-11-14,Sports,South,10125,39,0.1,2359.09
2021-11-14,Sports,East,8629,16,0.25,2198.33
2021-11-14,Sports,West,10226,24,0.11,2126.29
2021-11-15,Electronics,North,18849,66,0.23,4729.35
2021-11-15,Electronics,South,12481,26,0.24,1958.01
2021-11-15,Electronics,East,15209,48,0.23,2893.76
2021-11-15,Electronics,West,16532,29,0.07,2933.98
2021-11-15,Clothing,North,10482,20,0.03,1964.78
2021-11-15,Clothing,South,12376,25,0.1,1382.48
2021-11-15,Clothing,East,10103,49,0.15,2869.01
2021-11-15,Clothing,West,13535,55,0.15,3326.01
2021-11-15,Grocery,North,25778,97,0.21,5962.85
2021-11-15,Grocery,South,20700,62,0.13,6067.48
2021-11-15,Grocery,East,18896,42,0.03,2054.08
2021-11-15,Grocery,West,19393,94,0.08,2226.11
2021-11-15,Furniture,North,7635,36,0.03,1256.6
2021-11-15,Furniture,South,6617,18,0.23,1185.55
2021-11-15,Furniture,East,5471,27,0.22,636.51
2021-11-15,Furniture,West,7335,12,0.03,1620.86
2021-11-15,Sports,North,10291,48,0.17,1194.52
2021-11-15,Sports,South,8140,27,0.04,2291.14
2021-11-15,Sports,East,6489,17,0.03,1619.96
2021-11-15,Sports,West,9531,21,0.09,1280.16
2021-11-16,Electronics,North,20523,63,0.01,2932.1
2021-11-16,Electronics,South,17423,36,0.25,1788.91
2021-11-16,Electronics,East,14661,44,0.1,4166.25
2021-11-16,Electronics,West,17403,74,0.19,3117.0
2021-11-16,Clothing,North,12378,57,0.24,1442.62
2021-11-16,Clothing,South,12431,28,0.22,1441.42
2021-11-16,Clothing,East,11110,18,0.18,1729.46
2021-11-16,Clothing,West,11959,24,0.18,2870.08
2021-11-16,Grocery,North,23635,40,0.12,6904.08
2021-11-16,Grocery,South,19644,34,0.23,5539.02
2021-11-16,Grocery,East,19254,59,0.2,3806.01
2021-11-16,Grocery,West,23110,89,0.22,3876.3
2021-11-16,Furniture,North,7038,17,0.2,924.48
2021-11-16,Furniture,South,7571,12,0.02,1565.7
2021-11-16,Furniture,East,6026,12,0.01,1187.41
2021-11-16,Furniture,West,7109,13,0.14,978.22
2021-11-16,Sports,North,9850,22,0.18,1647.44
2021-11-16,Sports,South,8382,30,0.06,1732.02
2021-11-16,Sports,East,7763,16,0.18,1031.99
2021-11-16,Sports,West,7577,15,0.17,775.89
2021-11-17,Electronics,North,18731,52,0.04,2039.42
2021-11-17,Electronics,South,16110,61,0.24,3955.22
2021-11-17,Electronics,East,15964,35,0.18,2498.85
2021-11-17,Electronics,West,17701,40,0.04,3202.05
2021-11-17,Clothing,North,12139,22,0.09,3232.95
2021-11-17,Clothing,South,10578,22,0.13,1558.97
2021-11-17,Clothing,East,10859,28,0.06,2021.29
2021-11-17,Clothing,West,13177,23,0.21,3798.62
2021-11-17,Grocery,North,21417,103,0.24,3552.61
2021-11-17,Grocery,South,18396,50,0.23,3777.06
2021-11-17,Grocery,East,16993,42,0.23,3598.16
2021-11-17,Grocery,West,22504,74,0.01,3764.03
2021-11-17,Furniture,North,7363,16,0.13,1889.99
2021-11-17,Furniture,South,7048,33,0.2,1439.03
2021-11-17,Furniture,East,6480,24,0.14,1063.99
2021-11-17,Furniture,West,7291,17,0.14,859.53
2021-11-17,Sports,North,10122,19,0.02,1613.97
2021-11-17,Sports,South,9361,20,0.03,2204.7
2021-11-17,Sports,East,7456,13,0.19,1707.07
2021-11-17,Sports,West,8496,15,0.18,1732.12
2021-11-18,Electronics,North,16226,28,0.07,1652.52
2021-11-18,Electronics,South,19078,68,0.03,3124.95
2021-11-18,Electronics,East,15706,58,0.2,3154.46
2021-11-18,Electronics,West,19110,47,0.09,5215.56
2021-11-18,Clothing,North,11703,36,0.18,2709.44
2021-11-18,Clothing,South,10949,39,0.03,2542.06
2021-11-18,Clothing,East,9200,17,0.24,1298.39
2021-11-18,Clothing,West,13112,30,0.0,3181.11
2021-11-18,Grocery,North,20709,41,0.2,2531.33
2021-11-18,Grocery,South,20392,94,0.08,4592.24
2021-11-18,Grocery,East,19238,44,0.2,3958.58
2021-11-18,Grocery,West,24565,55,0.13,6782.19
2021-11-18,Furniture,North,7218,28,0.2,1316.24
2021-11-18,Furniture,South,6509,19,0.25,1857.41
2021-11-18,Furniture,East,6139,29,0.1,1239.09
2021-11-18,Furniture,West,7777,31,0.13,2052.29
2021-11-18,Sports,North,8125,24,0.23,891.73
2021-11-18,Sports,South,7558,19,0.07,2106.88
2021-11-18,Sports,East,7447,20,0.22,1065.66
2021-11-18,Sports,West,8219,17,0.03,2390.05
2021-11-19,Electronics,North,21043,56,0.09,2999.37
2021-11-19,Electronics,South,18516,41,0.24,3183.98
2021-11-19,Electronics,East,14896,42,0.12,3629.39
2021-11-19,Electronics,West,18400,37,0.12,3765.2
2021-11-19,Clothing,North,13060,30,0.18,3178.88
2021-11-19,Clothing,South,9436,32,0.19,980.6
2021-11-19,Clothing,East,9634,19,0.13,1805.9
2021-11-19,Clothing,West,12042,25,0.01,1742.41
2021-11-19,Grocery,North,25055,71,0.06,5104.89
2021-11-19,Grocery,South,21596,48,0.11,5946.29
2021-11-19,Grocery,East,18083,62,0.11,4331.69
2021-11-19,Grocery,West,22098,76,0.24,3617.7
2021-11-19,Furniture,North,7465,13,0.2,1038.32
2021-11-19,Furniture,South,7014,12,0.08,1672.4
2021-11-19,Furniture,East,6587,11,0.22,1969.0
2021-11-19,Furniture,West,7793,28,0.08,1770.92
2021-11-19,Sports,North,9428,41,0.21,2754.62
2021-11-19,Sports,South,9553,26,0.06,992.2
2021-11-19,Sports,East,8031,14,0.02,1691.74
2021-11-19,Sports,West,8096,16,0.07,1732.38
2021-11-20,Electronics,North,24568,64,0.19,3939.64
2021-11-20,Electronics,South,21850,76,0.05,3753.27
2021-11-20,Electronics,East,20850,90,0.07,4460.06
2021-11-20,Electronics,West,24392,74,0.1,5916.58
2021-11-20,Clothing,North,15256,37,0.18,1670.37
2021-11-20,Clothing,South,14486,48,0.21,3945.96
2021-11-20,Clothing,East,11163,22,0.07,1377.72
2021-11-20,Clothing,West,12998,42,0.1,1435.51
2021-11-20,Grocery,North,32806,80,0.02,6168.51
2021-11-20,Grocery,South,25932,53,0.01,2903.59
2021-11-20,Grocery,East,21392,37,0.15,3368.49
2021-11-20,Grocery,West,26457,54,0.09,3344.78
2021-11-20,Furniture,North,10152,45,0.07,1438.16
2021-11-20,Furniture,South,7867,28,0.17,2086.04
2021-11-20,Furniture,East,8444,14,0.01,1127.25
2021-11-20,Furniture,West,10171,27,0.09,1867.5
2021-11-20,Sports,North,11126,27,0.23,1984.81
2021-11-20,Sports,South,10177,46,0.18,1610.21
2021-11-20,Sports,East,8855,18,0.2,1926.95
2021-11-20,Sports,West,10019,30,0.08,1250.99
2021-11-21,Electronics,North,23445,111,0.17,4441.2
2021-11-21,Electronics,South,21985,37,0.2,2951.78
2021-11-21,Electronics,East,18720,68,0.17,3921.42
2021-11-21,Electronics,West,25234,118,0.16,5728.05
2021-11-21,Clothing,North,14911,34,0.03,4034.09
2021-11-21,Clothing,South,12954,61,0.03,1596.21
2021-11-21,Clothing,East,14922,41,0.07,3907.53
2021-11-21,Clothing,West,15333,67,0.07,1653.25
2021-11-21,Grocery,North,27433,51,0.04,7024.13
2021-11-21,Grocery,South,24523,52,0.08,5132.94
2021-11-21,Grocery,East,21626,38,0.14,5969.81
2021-11-21,Grocery,West,27213,51,0.02,3849.39
2021-11-21,Furniture,North,9808,17,0.13,1185.16
2021-11-21,Furniture,South,8571,33,0.2,2449.92
2021-11-21,Furniture,East,7822,14,0.12,1786.33
2021-11-21,Furniture,West,9165,25,0.09,1323.79
2021-11-21,Sports,North,12238,35,0.08,1226.84
2021-11-21,Sports,South,11365,50,0.16,2306.2
2021-11-21,Sports,East,10392,25,0.1,1374.36
2021-11-21,Sports,West,10806,20,0.14,1280.42
2021-11-22,Electronics,North,17086,32,0.23,3760.51
2021-11-22,Electronics,South,19316,39,0.01,4095.98
2021-11-22,Electronics,East,15094,34,0.22,2107.42
2021-11-22,Electronics,West,19953,83,0.17,5278.96
2021-11-22,Clothing,North,12710,23,0.18,1493.11
2021-11-22,Clothing,South,12078,23,0.04,1779.35
2021-11-22,Clothing,East,8785,26,0.04,1394.83
2021-11-22,Clothing,West,10902,52,0.12,2766.04
2021-11-22,Grocery,North,23546,64,0.18,3710.34
2021-11-22,Grocery,South,21459,96,0.17,4930.4
2021-11-22,Grocery,East,19617,74,0.21,4422.66
2021-11-22,Grocery,West,24224,46,0.19,3865.49
2021-11-22,Furniture,North,7571,19,0.23,2077.51
2021-11-22,Furniture,South,6814,13,0.01,1146.65
2021-11-22,Furniture,East,5905,11,0.23,1008.7
2021-11-22,Furniture,West,7576,15,0.04,1804.33
2021-11-22,Sports,North,9995,21,0.12,2348.64
2021-11-22,Sports,South,9080,17,0.24,2521.77
2021-11-22,Sports,East,7953,18,0.03,1058.63
2021-11-22,Sports,West,9514,18,0.2,2120.59
2021-11-23,Electronics,North,17856,53,0.11,3520.55
2021-11-23,Electronics,South,16726,29,0.03,3408.31
2021-11-23,Electronics,East,14895,24,0.13,1987.34
2021-11-23,Electronics,West,19187,45,0.06,4360.49
2021-11-23,Clothing,North,11393,50,0.07,1350.35
2021-11-23,Clothing,South,10259,25,0.18,2567.17
2021-11-23,Clothing,East,9939,31,0.03,1714.42
2021-11-23,Clothing,West,11309,35,0.16,3128.75
2021-11-23,Grocery,North,26120,101,0.22,3409.15
2021-11-23,Grocery,South,20497,74,0.03,3319.2
2021-11-23,Grocery,East,19309,37,0.1,4154.7
2021-11-23,Grocery,West,22101,49,0.21,5465.36
2021-11-23,Furniture,North,8843,17,0.03,1238.83
2021-11-23,Furniture,South,7425,15,0.21,1350.25
2021-11-23,Furniture,East,5380,9,0.07,1044.57
2021-11-23,Furniture,West,6614,24,0.13,1795.57
2021-11-23,Sports,North,9934,17,0.02,2496.26
2021-11-23,Sports,South,8002,26,0.04,1762.24
2021-11-23,Sports,East,7075,32,0.23,1741.51
2021-11-23,Sports,West,9923,32,0.12,1047.46
2021-11-24,Electronics,North,18915,46,0.05,4829.94
2021-11-24,Electronics,South,13976,43,0.15,2156.56
2021-11-24,Electronics,East,13455,29,0.11,1388.87
2021-11-24,Electronics,West,17143,81,0.12,2342.51
2021-11-24,Clothing,North,10618,22,0.24,2184.62
2021-11-24,Clothing,South,12633,24,0.19,3592.3
2021-11-24,Clothing,East,10534,18,0.1,1714.55
2021-11-24,Clothing,West,11296,19,0.16,1989.62
2021-11-24,Grocery,North,21877,80,0.14,4665.1
2021-11-24,Grocery,South,22658,42,0.11,5957.18
2021-11-24,Grocery,East,19964,70,0.1,5420.38
2021-11-24,Grocery,West,18940,66,0.2,2965.52
2021-11-24,Furniture,North,7172,15,0.17,1212.24
2021-11-24,Furniture,South,7495,19,0.1,2169.58
2021-11-24,Furniture,East,5806,16,0.17,1390.38
2021-11-24,Furniture,West,7022,12,0.22,1107.12
2021-11-24,Sports,North,10446,18,0.08,1973.13
2021-11-24,Sports,South,8201,14,0.09,1608.24
2021-11-24,Sports,East,7089,20,0.23,2125.19
2021-11-24,Sports,West,8016,15,0.12,817.91
2021-11-25,Electronics,North,17193,37,0.15,3372.69
2021-11-25,Electronics,South,18887,32,0.01,4578.71
2021-11-25,Electronics,East,17073,36,0.0,2681.62
2021-11-25,Electronics,West,16679,60,0.04,4097.95
2021-11-25,Clothing,North,12166,40,0.15,2969.9
2021-11-25,Clothing,South,9764,29,0.15,2587.18
2021-11-25,Clothing,East,10302,31,0.03,2154.47
2021-11-25,Clothing,West,11260,38,0.21,1222.6
2021-11-25,Grocery,North,23190,53,0.18,3521.45
2021-11-25,Grocery,South,19431,36,0.24,3882.47
2021-11-25,Grocery,East,19131,83,0.08,2247.84
2021-11-25,Grocery,West,24875,41,0.06,5651.1
2021-11-25,Furniture,North,8269,29,0.2,1010.16
2021-11-25,Furniture,South,6271,11,0.21,1478.46
2021-11-25,Furniture,East,6377,20,0.06,1372.09
2021-11-25,Furniture,West,6644,19,0.04,1375.11
2021-11-25,Sports,North,10316,42,0.16,1932.17
2021-11-25,Sports,South,7928,21,0.06,841.04
2021-11-25,Sports,East,7288,15,0.24,1552.33
2021-11-25,Sports,West,9453,26,0.07,2711.2
2021-11-26,Electronics,North,20154,54,0.21,4892.07
2021-11-26,Electronics,South,18476,58,0.15,3437.25
2021-11-26,Electronics,East,15153,45,0.09,2962.0
2021-11-26,Electronics,West,16142,26,0.1,2202.83
2021-11-26,Clothing,North,10971,45,0.01,1147.31
2021-11-26,Clothing,South,11728,31,0.11,1608.02
2021-11-26,Clothing,East,9745,17,0.15,1028.32
2021-11-26,Clothing,West,12058,20,0.08,2290.96
2021-11-26,Grocery,North,24931,63,0.03,3012.68
2021-11-26,Grocery,South,19427,39,0.06,2478.08
2021-11-26,Grocery,East,21041,67,0.07,5613.24
2021-11-26,Grocery,West,22045,85,0.15,6415.15
2021-11-26,Furniture,North,7181,12,0.25,1055.6
2021-11-26,Furniture,South,6762,14,0.21,992.23
2021-11-26,Furniture,East,6741,12,0.03,949.61
2021-11-26,Furniture,West,7236,19,0.2,1609.07
2021-11-26,Sports,North,11136,46,0.12,3323.12
2021-11-26,Sports,South,8659,36,0.13,1377.91
2021-11-26,Sports,East,8981,20,0.21,1598.16
2021-11-26,Sports,West,9716,23,0.0,2505.85
2021-11-27,Electronics,North,24509,80,0.0,3209.85
2021-11-27,Electronics,South,20026,33,0.08,2438.46
2021-11-27,Electronics,East,18360,85,0.13,2620.86
2021-11-27,Electronics,West,20784,50,0.04,3865.23
2021-11-27,Clothing,North,14609,40,0.08,2163.18
2021-11-27,Clothing,South,14160,32,0.15,3202.14
2021-11-27,Clothing,East,12101,42,0.14,2325.97
2021-11-27,Clothing,West,13774,41,0.2,1636.28
2021-11-27,Grocery,North,27454,50,0.02,4802.92
2021-11-27,Grocery,South,28925,86,0.25,8593.9
2021-11-27,Grocery,East,24544,59,0.04,3278.0
2021-11-27,Grocery,West,25001,41,0.11,3129.13
2021-11-27,Furniture,North,9086,22,0.08,1735.45
2021-11-27,Furniture,South,8146,30,0.08,929.16
2021-11-27,Furniture,East,7780,15,0.09,1516.16
2021-11-27,Furniture,West,9329,29,0.17,2508.65
2021-11-27,Sports,North,10649,22,0.05,2427.63
2021-11-27,Sports,South,9821,41,0.16,1990.53
2021-11-27,Sports,East,9686,25,0.05,1653.18
2021-11-27,Sports,West,10309,25,0.02,3005.3
2021-11-28,Electronics,North,21780,41,0.08,4777.66
2021-11-28,Electronics,South,21499,69,0.18,5258.69
2021-11-28,Electronics,East,16532,54,0.1,2132.67
2021-11-28,Electronics,West,22604,67,0.17,6016.49
2021-11-28,Clothing,North,13980,26,0.22,2544.42
2021-11-28,Clothing,South,13188,62,0.17,3386.77
2021-11-28,Clothing,East,12651,29,0.09,3162.16
2021-11-28,Clothing,West,14393,38,0.17,2927.87
2021-11-28,Grocery,North,30275,61,0.24,5329.06
2021-11-28,Grocery,South,23242,102,0.25,5223.9
2021-11-28,Grocery,East,21973,41,0.22,4400.36
2021-11-28,Grocery,West,26731,97,0.03,5817.54
2021-11-28,Furniture,North,11118,34,0.1,1159.3
2021-11-28,Furniture,South,8794,19,0.11,2497.08
2021-11-28,Furniture,East,7122,23,0.23,735.37
2021-11-28,Furniture,West,10415,31,0.24,2403.85
2021-11-28,Sports,North,10229,19,0.05,1530.78
2021-11-28,Sports,South,10632,38,0.04,3090.32
2021-11-28,Sports,East,10707,18,0.06,1083.37
2021-11-28,Sports,West,12110,27,0.13,2367.87
2021-11-29,Electronics,North,18371,58,0.07,2654.17
2021-11-29,Electronics,South,15848,47,0.09,2563.5
2021-11-29,Electronics,East,15511,26,0.09,2932.16
2021-11-29,Electronics,West,17710,30,0.15,2525.19
2021-11-29,Clothing,North,11329,33,0.06,1687.98
2021-11-29,Clothing,South,11779,58,0.22,1875.19
2021-11-29,Clothing,East,10221,39,0.02,1918.08
2021-11-29,Clothing,West,11778,27,0.07,1890.42
2021-11-29,Grocery,North,19827,35,0.01,2912.86
2021-11-29,Grocery,South,19791,37,0.21,2420.66
2021-11-29,Grocery,East,18396,57,0.04,2910.9
2021-11-29,Grocery,West,19011,44,0.21,3283.31
2021-11-29,Furniture,North,7425,16,0.19,1227.8
2021-11-29,Furniture,South,5815,13,0.1,1414.67
2021-11-29,Furniture,East,6043,16,0.22,1297.22
2021-11-29,Furniture,West,6936,11,0.03,1331.96
2021-11-29,Sports,North,10579,20,0.21,2475.9
2021-11-29,Sports,South,7416,16,0.24,1310.69
2021-11-29,Sports,East,8627,24,0.04,1874.65
2021-11-29,Sports,West,8774,31,0.11,2409.13
2021-11-30,Electronics,North,16083,43,0.1,1886.92
2021-11-30,Electronics,South,18173,90,0.22,2608.91
2021-11-30,Electronics,East,15630,29,0.03,3152.63
2021-11-30,Electronics,West,17546,35,0.17,4424.55
2021-11-30,Clothing,North,11045,28,0.16,2448.88
2021-11-30,Clothing,South,11047,48,0.02,3237.34
2021-11-30,Clothing,East,9702,19,0.1,1322.31
2021-11-30,Clothing,West,11013,28,0.14,2098.56
2021-11-30,Grocery,North,22687,48,0.03,4048.66
2021-11-30,Grocery,South,21730,43,0.06,4736.14
2021-11-30,Grocery,East,21958,89,0.23,3187.3
2021-11-30,Grocery,West,22523,90,0.05,3016.16
2021-11-30,Furniture,North,6192,10,0.09,825.98
2021-11-30,Furniture,South,6945,22,0.06,1387.25
2021-11-30,Furniture,East,6372,13,0.19,1542.23
2021-11-30,Furniture,West,6255,22,0.03,1304.11
2021-11-30,Sports,North,7744,15,0.08,2290.24
2021-11-30,Sports,South,8612,17,0.01,1737.68
2021-11-30,Sports,East,8647,21,0.12,1501.01
2021-11-30,Sports,West,9226,29,0.24,1508.63
2021-12-01,Electronics,North,18866,36,0.2,4992.84
2021-12-01,Electronics,South,18248,43,0.04,2365.79
2021-12-01,Electronics,East,12815,30,0.12,2824.93
2021-12-01,Electronics,West,19130,89,0.01,4673.82
2021-12-01,Clothing,North,12858,30,0.25,3434.13
2021-12-01,Clothing,South,10212,27,0.15,1260.75
2021-12-01,Clothing,East,11253,25,0.12,1522.6
2021-12-01,Clothing,West,11095,21,0.07,2930.14
2021-12-01,Grocery,North,20208,93,0.06,5614.07
2021-12-01,Grocery,South,23305,44,0.14,4504.03
2021-12-01,Grocery,East,18160,39,0.08,4861.42
2021-12-01,Grocery,West,25813,53,0.08,6869.7
2021-12-01,Furniture,North,6893,29,0.17,1881.96
2021-12-01,Furniture,South,6971,13,0.16,894.21
2021-12-01,Furniture,East,6165,11,0.24,914.1
2021-12-01,Furniture,West,6938,13,0.14,737.94
2021-12-01,Sports,North,10255,33,0.22,1510.07
2021-12-01,Sports,South,8529,36,0.04,2280.66
2021-12-01,Sports,East,8370,20,0.12,2187.77
2021-12-01,Sports,West,8556,23,0.2,1027.85
2021-12-02,Electronics,North,20556,36,0.06,4539.67
2021-12-02,Electronics,South,18070,48,0.1,2192.66
2021-12-02,Electronics,East,15239,30,0.1,4048.96
2021-12-02,Electronics,West,17488,75,0.16,4785.33
2021-12-02,Clothing,North,11926,23,0.11,3196.5
2021-12-02,Clothing,South,12153,29,0.19,1406.28
2021-12-02,Clothing,East,11068,24,0.17,3139.13
2021-12-02,Clothing,West,13824,26,0.05,3665.84
2021-12-02,Grocery,North,23645,42,0.03,6382.7
2021-12-02,Grocery,South,19466,37,0.13,3149.2
2021-12-02,Grocery,East,19527,69,0.14,2277.79
2021-12-02,Grocery,West,21902,76,0.19,3515.7
2021-12-02,Furniture,North,7700,18,0.01,2243.05
2021-12-02,Furniture,South,7190,26,0.13,1287.98
2021-12-02,Furniture,East,7211,15,0.04,1441.6
2021-12-02,Furniture,West,6723,13,0.11,895.24
2021-12-02,Sports,North,8478,33,0.09,1765.01
