order_id,restaurant_id,city,cuisine,order_date,items_ordered,order_value,discount_amt,final_amount,delivery_time,order_rating,price_category,rest_type
ORD003914,R00353,Lucknow,Desserts,2023-12-26,4,441,176,265,67,3.4,Budget,Cloud Kitchen
ORD003915,R01252,Lucknow,Biryani,2023-09-02,4,2549,254,2295,43,,Premium,Casual Dining
ORD003916,R00031,Kolkata,North Indian,2024-04-02,4,207,20,187,50,,Budget,Casual Dining
ORD003917,R01753,Hyderabad,Biryani,2024-07-15,3,385,77,308,49,,Budget,Cloud Kitchen
ORD003918,R00895,Pune,Fast Food,2024-06-29,5,3846,0,3846,37,,Premium,Quick Bites
ORD003919,R01758,Mumbai,Thai,2023-07-08,2,136,27,109,25,3.4,Budget,Quick Bites
ORD003920,R00638,Chennai,North Indian,2024-11-03,3,336,100,236,58,,Budget,Casual Dining
ORD003921,R00358,Delhi,North Indian,2023-08-25,1,87,26,61,23,,Budget,Cloud Kitchen
ORD003922,R01376,Delhi,Mexican,2024-09-17,4,985,0,985,27,3.8,Mid-Range,Casual Dining
ORD003923,R00239,Lucknow,Thai,2024-02-06,3,1015,304,711,52,4.3,Mid-Range,Dhaba
ORD003924,R00323,Delhi,South Indian,2024-02-28,2,671,335,336,57,3.7,Mid-Range,Cloud Kitchen
ORD003925,R00439,Bangalore,North Indian,2023-08-16,4,343,0,343,60,3.0,Budget,Cloud Kitchen
ORD003926,R00590,Delhi,Italian,2023-04-20,2,903,90,813,43,4.1,Premium,Casual Dining
ORD003927,R00959,Pune,Continental,2023-02-01,1,386,77,309,72,,Mid-Range,Fine Dining
ORD003928,R01496,Kolkata,Biryani,2023-01-04,3,1432,0,1432,27,3.3,Premium,Cloud Kitchen
ORD003929,R01273,Ahmedabad,Chinese,2023-05-14,4,1768,353,1415,39,3.8,Mid-Range,Dhaba
ORD003930,R01832,Bangalore,Mexican,2023-01-13,5,1550,155,1395,32,3.7,Mid-Range,Fine Dining
ORD003931,R01224,Bangalore,South Indian,2024-05-01,5,2409,481,1928,75,3.9,Premium,Cloud Kitchen
ORD003932,R00736,Delhi,Chinese,2024-11-27,3,1053,0,1053,51,3.6,Mid-Range,Casual Dining
ORD003933,R00213,Jaipur,Fast Food,2024-04-27,1,449,0,449,41,,Premium,Dhaba
ORD003934,R01986,Bangalore,Italian,2023-12-22,1,776,232,544,78,,Premium,Dhaba
ORD003935,R01095,Chennai,Italian,2023-07-21,1,135,40,95,67,3.2,Budget,Casual Dining
ORD003936,R00645,Hyderabad,Continental,2024-11-09,1,118,0,118,56,4.3,Budget,Quick Bites
ORD003937,R00556,Mumbai,Biryani,2024-02-03,5,2015,1007,1008,54,4.7,Mid-Range,Casual Dining
ORD003938,R01454,Pune,Mexican,2023-09-29,2,201,40,161,69,3.5,Budget,Casual Dining
ORD003939,R01791,Hyderabad,Thai,2024-01-10,2,613,183,430,50,,Mid-Range,Cloud Kitchen
ORD003940,R00303,Hyderabad,Continental,2024-01-03,5,922,184,738,35,,Budget,Quick Bites
ORD003941,R00097,Lucknow,Italian,2023-10-26,4,1137,568,569,67,4.4,Mid-Range,Cafe
ORD003942,R00109,Bangalore,Italian,2024-05-29,1,433,86,347,40,,Premium,Quick Bites
ORD003943,R00043,Lucknow,Biryani,2024-03-01,2,187,74,113,51,,Budget,Cloud Kitchen
ORD003944,R00269,Delhi,North Indian,2023-05-27,1,182,0,182,33,3.4,Budget,Cloud Kitchen
ORD003945,R00376,Ahmedabad,Biryani,2024-03-28,3,1184,355,829,25,,Mid-Range,Cloud Kitchen
ORD003946,R01365,Hyderabad,Desserts,2023-10-08,5,408,81,327,30,3.9,Budget,Quick Bites
ORD003947,R01022,Jaipur,Fast Food,2024-08-14,2,894,0,894,45,,Mid-Range,Fine Dining
ORD003948,R00997,Jaipur,Fast Food,2023-04-26,3,843,168,675,30,,Mid-Range,Quick Bites
ORD003949,R01672,Pune,Thai,2023-12-28,4,540,108,432,75,3.7,Budget,Quick Bites
ORD003950,R00993,Jaipur,Italian,2024-02-10,5,2216,0,2216,32,,Mid-Range,Cloud Kitchen
ORD003951,R01587,Ahmedabad,Biryani,2024-07-24,3,2077,207,1870,30,4.4,Premium,Cafe
ORD003952,R00047,Mumbai,North Indian,2023-01-18,5,5262,2104,3158,89,,Premium,Dhaba
ORD003953,R00821,Chennai,Thai,2024-07-01,1,200,80,120,37,,Mid-Range,Cloud Kitchen
ORD003954,R00969,Kolkata,Desserts,2024-12-06,4,496,0,496,59,,Budget,Cafe
ORD003955,R00006,Kolkata,Continental,2023-10-09,4,986,0,986,26,,Mid-Range,Cloud Kitchen
ORD003956,R00023,Bangalore,Thai,2024-10-01,2,1928,385,1543,33,,Premium,Cloud Kitchen
ORD003957,R01116,Chennai,Mexican,2023-11-24,3,436,0,436,29,,Budget,Cloud Kitchen
ORD003958,R00141,Kolkata,North Indian,2023-11-27,2,653,65,588,35,3.6,Mid-Range,Quick Bites
ORD003959,R01421,Mumbai,Thai,2024-01-02,4,668,267,401,38,3.5,Budget,Fine Dining
ORD003960,R01811,Ahmedabad,Chinese,2024-02-04,3,1111,222,889,47,5.2,Mid-Range,Fine Dining
ORD003961,R00705,Ahmedabad,Italian,2024-04-19,2,422,211,211,35,,Mid-Range,Casual Dining
ORD003962,R01784,Hyderabad,Continental,2023-09-24,2,242,0,242,33,4.2,Budget,Casual Dining
ORD003963,R00734,Bangalore,North Indian,2024-11-20,5,1165,349,816,44,3.1,Budget,Quick Bites
ORD003964,R00528,Pune,Mexican,2023-12-30,4,1122,224,898,70,,Mid-Range,Cloud Kitchen
ORD003965,R00073,Pune,Fast Food,2023-03-25,5,975,292,683,55,3.4,Budget,Fine Dining
ORD003966,R01255,Pune,Continental,2023-08-28,2,100,20,80,50,3.2,Budget,Cafe
ORD003967,R01047,Bangalore,Fast Food,2024-12-01,2,566,56,510,82,4.2,Mid-Range,Casual Dining
ORD003968,R01952,Chennai,Italian,2023-12-09,5,1402,701,701,21,,Mid-Range,Cloud Kitchen
ORD003969,R01806,Chennai,Desserts,2023-11-11,5,4498,1349,3149,69,,Premium,Dhaba
ORD003970,R00629,Lucknow,Biryani,2024-02-17,4,405,121,284,23,3.6,Budget,Fine Dining
ORD003971,R01959,Ahmedabad,South Indian,2024-05-10,4,791,237,554,83,,Budget,Fine Dining
ORD003972,R00708,Lucknow,Continental,2023-07-18,2,444,88,356,34,,Mid-Range,Quick Bites
ORD003973,R00808,Mumbai,Chinese,2024-01-02,2,686,0,686,69,,Mid-Range,Casual Dining
ORD003974,R00629,Lucknow,Biryani,2024-03-25,1,85,25,60,29,3.8,Budget,Fine Dining
ORD003975,R00405,Mumbai,Mexican,2023-06-14,3,575,230,345,50,3.3,Budget,Fine Dining
ORD003976,R00239,Lucknow,Thai,2024-01-03,1,356,106,250,48,,Mid-Range,Dhaba
ORD003977,R01639,Chennai,Desserts,2023-06-08,5,2041,408,1633,64,,Premium,Fine Dining
ORD003978,R01964,Delhi,Italian,2023-02-03,3,534,0,534,46,3.7,Budget,Quick Bites
ORD003979,R01938,Delhi,Desserts,2023-03-18,1,324,32,292,30,,Mid-Range,Dhaba
ORD003980,R01651,Ahmedabad,Fast Food,2023-07-22,1,153,45,108,56,,Budget,Casual Dining
ORD003981,R01356,Hyderabad,Thai,2023-08-30,1,685,137,548,95,3.4,Premium,Casual Dining
ORD003982,R01502,Bangalore,Italian,2024-07-28,3,2617,523,2094,53,3.9,Premium,Cloud Kitchen
ORD003983,R01092,Kolkata,Mexican,2023-06-09,2,890,267,623,24,,Mid-Range,Casual Dining
ORD003984,R01705,Mumbai,North Indian,2023-12-12,4,2914,1165,1749,46,4.4,Premium,Casual Dining
ORD003985,R00194,Jaipur,South Indian,2023-11-24,1,290,87,203,23,,Mid-Range,Cafe
ORD003986,R01280,Kolkata,Thai,2024-07-03,5,1166,116,1050,44,,Mid-Range,Quick Bites
ORD003987,R00803,Kolkata,Mexican,2023-09-23,2,589,58,531,29,3.0,Mid-Range,Cloud Kitchen
ORD003988,R00339,Kolkata,Thai,2024-03-26,2,603,120,483,84,,Mid-Range,Cloud Kitchen
ORD003989,R00797,Chennai,Italian,2024-09-13,5,1364,409,955,75,3.4,Mid-Range,Casual Dining
ORD003990,R01442,Hyderabad,Fast Food,2024-11-12,1,49,0,49,77,2.8,Budget,Quick Bites
ORD003991,R00058,Jaipur,Chinese,2024-04-06,3,318,127,191,48,3.9,Budget,Casual Dining
ORD003992,R01094,Delhi,South Indian,2024-04-27,2,330,66,264,27,,Budget,Quick Bites
ORD003993,R01183,Pune,Continental,2024-09-22,4,761,0,761,45,,Budget,Quick Bites
ORD003994,R01942,Pune,Mexican,2023-05-18,2,692,0,692,40,,Mid-Range,Casual Dining
ORD003995,R00992,Jaipur,Mexican,2024-02-13,4,1267,253,1014,32,3.2,Mid-Range,Cloud Kitchen
ORD003996,R00850,Bangalore,Biryani,2024-09-14,5,773,0,773,71,,Budget,Cloud Kitchen
ORD003997,R00441,Mumbai,Chinese,2023-05-28,3,368,36,332,63,3.9,Budget,Cloud Kitchen
ORD003998,R00788,Lucknow,Fast Food,2023-04-08,5,2240,448,1792,54,4.9,Premium,Quick Bites
ORD003999,R01246,Ahmedabad,Mexican,2024-08-10,5,1416,0,1416,58,,Mid-Range,Quick Bites
ORD004000,R01518,Chennai,Desserts,2023-10-06,5,652,195,457,70,2.7,Budget,Casual Dining
ORD004001,R01002,Ahmedabad,Biryani,2023-04-30,2,440,176,264,49,3.5,Mid-Range,Casual Dining
ORD004002,R00310,Lucknow,Chinese,2024-06-27,4,563,168,395,44,3.3,Budget,Casual Dining
ORD004003,R00794,Mumbai,Continental,2024-09-09,2,624,0,624,36,3.7,Mid-Range,Cloud Kitchen
ORD004004,R01570,Lucknow,Mexican,2023-08-25,4,589,117,472,31,,Budget,Casual Dining
ORD004005,R01625,Lucknow,Mexican,2024-06-07,2,861,258,603,34,,Mid-Range,Casual Dining
ORD004006,R00923,Hyderabad,Continental,2024-06-27,5,750,225,525,36,3.5,Budget,Cloud Kitchen
ORD004007,R01233,Lucknow,Thai,2024-04-01,1,203,0,203,39,,Mid-Range,Cloud Kitchen
ORD004008,R01662,Pune,Mexican,2023-04-26,1,56,0,56,68,,Budget,Cloud Kitchen
ORD004009,R01603,Bangalore,Italian,2024-08-02,4,1111,222,889,32,4.1,Mid-Range,Cloud Kitchen
ORD004010,R00806,Jaipur,Italian,2023-02-01,5,1019,0,1019,34,,Budget,Cloud Kitchen
ORD004011,R00518,Delhi,Thai,2023-05-20,1,141,14,127,42,,Budget,Cloud Kitchen
ORD004012,R01977,Ahmedabad,Desserts,2023-05-01,1,48,0,48,18,3.9,Budget,Casual Dining
ORD004013,R00376,Ahmedabad,Biryani,2023-10-24,2,804,241,563,29,3.5,Mid-Range,Cloud Kitchen
ORD004014,R01026,Hyderabad,North Indian,2024-05-23,1,119,11,108,37,,Budget,Cloud Kitchen
ORD004015,R01997,Bangalore,Desserts,2024-12-07,5,1704,340,1364,44,4.2,Mid-Range,Casual Dining
ORD004016,R00149,Lucknow,North Indian,2024-02-06,2,159,15,144,23,3.3,Budget,Casual Dining
ORD004017,R01329,Pune,Italian,2023-11-20,5,1611,644,967,45,3.6,Mid-Range,Fine Dining
ORD004018,R01101,Delhi,Mexican,2024-10-26,4,359,0,359,27,3.5,Budget,Quick Bites
ORD004019,R01169,Pune,Continental,2024-07-11,3,445,222,223,66,3.5,Budget,Cloud Kitchen
ORD004020,R00070,Jaipur,Mexican,2024-12-22,1,405,0,405,58,3.7,Premium,Quick Bites
ORD004021,R00205,Lucknow,Biryani,2023-11-18,3,576,0,576,65,,Mid-Range,Casual Dining
ORD004022,R00884,Ahmedabad,Biryani,2023-02-28,2,281,0,281,47,4.1,Budget,Cloud Kitchen
ORD004023,R01668,Pune,South Indian,2024-02-25,1,325,97,228,51,,Mid-Range,Dhaba
ORD004024,R01300,Lucknow,Mexican,2024-07-17,1,76,7,69,58,,Budget,Fine Dining
ORD004025,R01518,Chennai,Desserts,2023-12-13,3,292,87,205,50,3.0,Budget,Casual Dining
ORD004026,R00949,Kolkata,Thai,2024-02-26,2,506,101,405,26,4.6,Mid-Range,Dhaba
ORD004027,R01003,Bangalore,Biryani,2023-06-26,1,470,94,376,61,,Premium,Cloud Kitchen
ORD004028,R00851,Lucknow,Thai,2024-04-05,3,734,146,588,53,4.2,Mid-Range,Quick Bites
ORD004029,R01015,Ahmedabad,Thai,2023-02-06,1,180,0,180,31,4.0,Budget,Casual Dining
ORD004030,R01474,Ahmedabad,Mexican,2023-11-24,5,686,343,343,35,2.3,Budget,Quick Bites
ORD004031,R01770,Mumbai,South Indian,2024-03-13,1,167,66,101,46,3.1,Budget,Quick Bites
ORD004032,R01641,Bangalore,Fast Food,2023-06-29,1,241,120,121,53,3.5,Mid-Range,Quick Bites
ORD004033,R01636,Hyderabad,Thai,2023-01-07,3,2379,1189,1190,51,3.7,Premium,Casual Dining
ORD004034,R00080,Chennai,Continental,2024-06-06,4,370,37,333,29,,Budget,Casual Dining
ORD004035,R01233,Lucknow,Thai,2024-08-01,4,903,0,903,36,,Mid-Range,Cloud Kitchen
ORD004036,R01178,Chennai,Continental,2023-11-05,2,212,0,212,67,,Budget,Quick Bites
ORD004037,R00981,Hyderabad,Chinese,2023-01-19,5,424,42,382,62,3.1,Budget,Casual Dining
ORD004038,R00854,Mumbai,Desserts,2023-07-09,4,1004,200,804,41,,Mid-Range,Dhaba
ORD004039,R00837,Jaipur,Italian,2023-12-23,2,649,129,520,33,3.4,Mid-Range,Casual Dining
ORD004040,R00453,Kolkata,Continental,2024-04-29,4,446,0,446,36,3.8,Budget,Quick Bites
ORD004041,R00723,Delhi,Chinese,2023-12-11,5,2008,401,1607,89,4.0,Mid-Range,Casual Dining
ORD004042,R00183,Kolkata,Chinese,2024-03-18,4,623,0,623,39,3.4,Budget,Casual Dining
ORD004043,R00845,Chennai,Continental,2024-06-12,5,922,92,830,68,,Budget,Fine Dining
ORD004044,R01706,Jaipur,Chinese,2023-05-19,4,924,184,740,32,,Mid-Range,Cafe
ORD004045,R00450,Hyderabad,Chinese,2024-11-12,2,729,72,657,30,4.3,Mid-Range,Quick Bites
ORD004046,R00024,Ahmedabad,Continental,2023-03-11,3,1326,0,1326,70,4.2,Premium,Casual Dining
ORD004047,R00326,Delhi,Biryani,2024-06-21,2,248,0,248,66,3.3,Budget,Quick Bites
ORD004048,R01857,Jaipur,Biryani,2023-04-24,5,728,0,728,39,3.4,Budget,Quick Bites
ORD004049,R01673,Pune,Biryani,2023-01-15,5,942,282,660,68,,Budget,Casual Dining
ORD004050,R00941,Pune,Desserts,2024-06-23,4,924,184,740,56,,Mid-Range,Cloud Kitchen
ORD004051,R01491,Hyderabad,Fast Food,2024-09-30,1,57,17,40,20,4.0,Budget,Fine Dining
ORD004052,R01114,Hyderabad,South Indian,2023-03-01,1,464,0,464,65,4.4,Premium,Cloud Kitchen
ORD004053,R00061,Jaipur,Thai,2024-03-03,4,438,87,351,42,,Budget,Cafe
ORD004054,R00012,Hyderabad,Fast Food,2024-07-19,2,338,33,305,56,,Budget,Fine Dining
ORD004055,R00274,Hyderabad,Biryani,2023-07-28,2,349,0,349,48,3.4,Budget,Quick Bites
ORD004056,R00492,Lucknow,Mexican,2024-10-23,5,1325,0,1325,59,4.4,Mid-Range,Quick Bites
ORD004057,R01469,Delhi,Fast Food,2023-11-03,1,172,17,155,46,,Budget,Casual Dining
ORD004058,R00221,Delhi,Fast Food,2023-07-14,1,721,216,505,48,4.1,Premium,Cloud Kitchen
ORD004059,R00993,Jaipur,Italian,2023-05-31,1,301,0,301,28,4.8,Mid-Range,Cloud Kitchen
ORD004060,R00530,Chennai,Fast Food,2023-09-28,2,154,61,93,73,4.0,Budget,Cloud Kitchen
ORD004061,R01799,Delhi,North Indian,2024-08-22,4,1220,488,732,58,4.6,Mid-Range,Fine Dining
ORD004062,R01732,Ahmedabad,Biryani,2023-08-11,5,2198,219,1979,38,3.5,Premium,Casual Dining
ORD004063,R01473,Lucknow,Italian,2023-01-28,2,147,29,118,62,3.6,Budget,Quick Bites
ORD004064,R01575,Lucknow,Continental,2024-08-31,1,61,24,37,58,,Budget,Casual Dining
ORD004065,R01017,Kolkata,Desserts,2024-07-14,4,412,0,412,38,3.6,Budget,Dhaba
ORD004066,R01366,Lucknow,Fast Food,2024-03-24,1,784,235,549,20,,Premium,Quick Bites
ORD004067,R01544,Bangalore,Continental,2023-05-23,4,754,0,754,28,,Budget,Cloud Kitchen
ORD004068,R00944,Kolkata,Fast Food,2024-01-30,5,1041,0,1041,28,,Mid-Range,Casual Dining
ORD004069,R00701,Chennai,South Indian,2024-12-24,4,1110,222,888,79,,Mid-Range,Quick Bites
ORD004070,R00929,Chennai,Thai,2023-09-29,2,256,51,205,38,,Budget,Casual Dining
ORD004071,R01052,Kolkata,Biryani,2023-06-20,3,2373,0,2373,29,,Premium,Casual Dining
ORD004072,R01665,Pune,Desserts,2024-09-05,1,366,0,366,43,3.6,Mid-Range,Cloud Kitchen
ORD004073,R01258,Ahmedabad,Biryani,2023-04-18,4,308,61,247,58,3.6,Budget,Quick Bites
ORD004074,R00566,Bangalore,South Indian,2024-11-08,3,3085,617,2468,56,,Premium,Fine Dining
ORD004075,R01374,Ahmedabad,Thai,2024-02-14,5,1456,291,1165,44,,Mid-Range,Dhaba
ORD004076,R00897,Jaipur,South Indian,2023-03-30,3,790,79,711,50,3.8,Mid-Range,Cloud Kitchen
ORD004077,R00267,Lucknow,South Indian,2023-09-08,3,434,217,217,23,4.5,Budget,Quick Bites
ORD004078,R01335,Ahmedabad,Fast Food,2024-02-25,3,871,87,784,39,3.3,Mid-Range,Casual Dining
ORD004079,R00255,Jaipur,Mexican,2024-03-19,3,694,0,694,55,3.7,Mid-Range,Cafe
ORD004080,R01701,Ahmedabad,Chinese,2024-07-25,5,290,0,290,58,3.3,Budget,Quick Bites
ORD004081,R01653,Lucknow,Fast Food,2024-05-30,4,709,212,497,53,3.9,Budget,Fine Dining
ORD004082,R01337,Chennai,Fast Food,2024-01-04,3,546,109,437,39,,Budget,Cafe
ORD004083,R01840,Pune,Biryani,2023-09-20,2,343,34,309,52,3.5,Budget,Quick Bites
ORD004084,R01965,Chennai,South Indian,2023-06-03,4,1583,316,1267,72,,Mid-Range,Quick Bites
ORD004085,R01836,Hyderabad,Continental,2024-01-07,4,1225,367,858,19,,Mid-Range,Cloud Kitchen
ORD004086,R00165,Chennai,Continental,2023-07-15,1,268,0,268,49,,Mid-Range,Dhaba
ORD004087,R01776,Ahmedabad,Thai,2024-03-15,1,452,135,317,35,4.6,Premium,Casual Dining
ORD004088,R00497,Ahmedabad,Fast Food,2023-12-07,4,1357,0,1357,56,3.6,Mid-Range,Casual Dining
ORD004089,R00239,Lucknow,Thai,2024-11-11,1,359,107,252,44,4.7,Mid-Range,Dhaba
ORD004090,R01459,Kolkata,Chinese,2023-09-03,2,793,79,714,31,,Mid-Range,Cafe
ORD004091,R01618,Mumbai,Italian,2023-07-16,4,507,101,406,67,3.8,Budget,Quick Bites
ORD004092,R01980,Pune,Mexican,2024-04-25,1,223,44,179,70,,Mid-Range,Quick Bites
ORD004093,R00504,Pune,Biryani,2024-09-23,5,1718,0,1718,80,4.5,Mid-Range,Cloud Kitchen
ORD004094,R01241,Pune,Chinese,2023-06-04,2,228,0,228,30,,Budget,Fine Dining
ORD004095,R00170,Delhi,Continental,2023-06-01,5,3352,1676,1676,17,4.0,Premium,Cafe
ORD004096,R01398,Kolkata,Continental,2024-04-17,1,135,27,108,40,3.8,Budget,Cafe
ORD004097,R00378,Mumbai,Desserts,2023-01-22,5,2938,0,2938,57,,Premium,Dhaba
ORD004098,R01893,Bangalore,South Indian,2024-01-03,1,335,33,302,51,,Mid-Range,Quick Bites
ORD004099,R01734,Delhi,Biryani,2023-01-16,2,732,0,732,59,3.3,Mid-Range,Casual Dining
ORD004100,R00606,Mumbai,North Indian,2023-12-17,4,429,42,387,59,2.9,Budget,Quick Bites
ORD004101,R01036,Ahmedabad,South Indian,2023-02-06,2,454,0,454,71,,Budget,Casual Dining
ORD004102,R00479,Kolkata,Mexican,2024-01-03,5,1148,344,804,56,,Mid-Range,Cafe
ORD004103,R00709,Kolkata,Fast Food,2024-08-26,2,128,25,103,49,,Budget,Cafe
ORD004104,R00212,Mumbai,Continental,2023-06-23,4,1184,0,1184,27,3.8,Mid-Range,Cafe
ORD004105,R00200,Lucknow,Continental,2023-02-23,1,180,18,162,24,3.0,Budget,Casual Dining
ORD004106,R01198,Delhi,Thai,2024-08-17,2,108,0,108,75,3.0,Budget,Cloud Kitchen
ORD004107,R01724,Hyderabad,Desserts,2023-05-15,4,1330,266,1064,70,3.5,Mid-Range,Quick Bites
ORD004108,R01686,Hyderabad,Chinese,2024-04-10,5,666,0,666,50,2.9,Budget,Dhaba
ORD004109,R01732,Ahmedabad,Biryani,2023-12-11,5,2047,204,1843,37,,Premium,Casual Dining
ORD004110,R00782,Mumbai,Mexican,2024-09-10,3,1773,354,1419,50,,Premium,Quick Bites
ORD004111,R01941,Delhi,Mexican,2023-10-23,4,593,118,475,74,2.9,Budget,Quick Bites
ORD004112,R00149,Lucknow,North Indian,2023-09-01,4,350,35,315,23,2.8,Budget,Casual Dining
ORD004113,R01663,Ahmedabad,Italian,2023-04-14,2,753,0,753,85,4.3,Mid-Range,Casual Dining
ORD004114,R01594,Kolkata,South Indian,2024-01-19,3,326,32,294,41,,Budget,Cafe
ORD004115,R01683,Mumbai,Continental,2023-04-24,5,765,76,689,25,,Budget,Casual Dining
ORD004116,R00963,Lucknow,Chinese,2024-11-13,2,1807,180,1627,60,,Premium,Casual Dining
ORD004117,R01260,Kolkata,Biryani,2024-11-29,3,346,69,277,28,3.0,Budget,Quick Bites
ORD004118,R00175,Kolkata,Mexican,2023-01-06,3,910,0,910,50,,Mid-Range,Quick Bites
ORD004119,R00917,Pune,Desserts,2023-02-06,5,1186,593,593,57,,Mid-Range,Cloud Kitchen
ORD004120,R00626,Chennai,Fast Food,2024-03-16,3,153,61,92,67,4.5,Budget,Cloud Kitchen
ORD004121,R01869,Mumbai,Chinese,2024-11-19,1,727,145,582,33,,Premium,Quick Bites
ORD004122,R00306,Ahmedabad,Biryani,2024-01-27,2,523,52,471,55,4.0,Mid-Range,Cafe
ORD004123,R00436,Hyderabad,Biryani,2024-06-01,3,1139,113,1026,59,3.4,Mid-Range,Quick Bites
ORD004124,R00886,Chennai,Italian,2023-05-24,1,202,80,122,62,,Mid-Range,Dhaba
ORD004125,R01812,Kolkata,North Indian,2024-07-12,4,1005,201,804,67,,Mid-Range,Casual Dining
ORD004126,R00434,Delhi,Fast Food,2023-11-11,5,1745,349,1396,56,,Mid-Range,Cloud Kitchen
ORD004127,R01949,Bangalore,North Indian,2024-08-09,2,1982,396,1586,85,,Premium,Casual Dining
ORD004128,R00790,Jaipur,South Indian,2023-08-24,1,867,346,521,64,,Premium,Casual Dining
ORD004129,R00133,Jaipur,North Indian,2023-11-06,4,1578,0,1578,37,3.0,Mid-Range,Quick Bites
ORD004130,R00520,Pune,Mexican,2024-06-28,4,1235,0,1235,23,3.5,Mid-Range,Cafe
ORD004131,R01253,Ahmedabad,Italian,2024-06-09,3,2105,210,1895,44,,Premium,Casual Dining
ORD004132,R01287,Kolkata,Desserts,2024-11-28,5,3057,0,3057,60,,Premium,Cloud Kitchen
ORD004133,R00523,Mumbai,Italian,2024-06-10,3,159,31,128,30,,Budget,Casual Dining
ORD004134,R01436,Bangalore,South Indian,2024-01-29,1,219,21,198,49,4.0,Mid-Range,Cloud Kitchen
ORD004135,R00783,Lucknow,Continental,2023-12-12,4,1035,0,1035,21,,Mid-Range,Cafe
ORD004136,R00569,Kolkata,South Indian,2023-10-24,5,2172,434,1738,26,3.6,Mid-Range,Quick Bites
ORD004137,R01351,Jaipur,Italian,2024-03-14,5,1702,340,1362,25,,Mid-Range,Cafe
ORD004138,R01943,Mumbai,Continental,2024-04-03,4,816,326,490,24,3.5,Mid-Range,Cafe
ORD004139,R00930,Delhi,Fast Food,2023-06-03,1,262,0,262,47,,Mid-Range,Casual Dining
ORD004140,R01041,Ahmedabad,Continental,2023-11-08,3,951,0,951,51,,Mid-Range,Cloud Kitchen
ORD004141,R01761,Hyderabad,Thai,2023-08-30,4,699,0,699,48,,Mid-Range,Quick Bites
ORD004142,R01244,Kolkata,Thai,2023-08-16,4,664,265,399,45,,Budget,Casual Dining
ORD004143,R01502,Bangalore,Italian,2023-12-12,5,4455,891,3564,38,4.0,Premium,Cloud Kitchen
ORD004144,R00511,Jaipur,Mexican,2024-05-10,2,531,265,266,58,,Mid-Range,Casual Dining
ORD004145,R00296,Delhi,Fast Food,2024-08-11,4,3360,336,3024,41,4.0,Premium,Cafe
ORD004146,R01744,Jaipur,Chinese,2023-04-24,5,3146,943,2203,36,4.1,Premium,Casual Dining
ORD004147,R01642,Hyderabad,Italian,2024-02-12,2,672,268,404,73,,Mid-Range,Fine Dining
ORD004148,R00374,Mumbai,Fast Food,2024-01-08,2,812,0,812,42,3.7,Mid-Range,Casual Dining
ORD004149,R01241,Pune,Chinese,2024-09-07,4,480,0,480,39,4.0,Budget,Fine Dining
ORD004150,R00210,Pune,Thai,2023-04-03,1,448,44,404,39,,Mid-Range,Casual Dining
ORD004151,R01840,Pune,Biryani,2023-10-24,5,795,79,716,75,4.1,Budget,Quick Bites
ORD004152,R01071,Jaipur,Mexican,2024-12-10,4,1819,363,1456,34,,Mid-Range,Quick Bites
ORD004153,R00181,Jaipur,Thai,2023-06-09,5,2579,1031,1548,70,,Premium,Casual Dining
ORD004154,R00513,Mumbai,Thai,2024-11-21,4,3591,1077,2514,27,3.5,Premium,Quick Bites
ORD004155,R00633,Mumbai,North Indian,2023-01-16,3,2915,874,2041,21,,Premium,Casual Dining
ORD004156,R00785,Mumbai,Italian,2023-01-03,3,290,29,261,21,,Budget,Casual Dining
ORD004157,R00836,Pune,Biryani,2023-12-14,4,184,55,129,56,2.8,Budget,Casual Dining
ORD004158,R01871,Lucknow,Biryani,2024-04-06,3,1930,193,1737,33,,Premium,Cloud Kitchen
ORD004159,R00042,Hyderabad,Chinese,2024-09-21,4,1172,0,1172,25,,Mid-Range,Cloud Kitchen
ORD004160,R00891,Hyderabad,Thai,2024-12-16,1,103,41,62,28,3.4,Budget,Quick Bites
ORD004161,R01094,Delhi,South Indian,2024-05-20,4,577,115,462,27,,Budget,Quick Bites
ORD004162,R01108,Jaipur,Fast Food,2024-04-03,5,902,0,902,55,4.3,Mid-Range,Cloud Kitchen
ORD004163,R00336,Hyderabad,Biryani,2023-09-25,3,1000,100,900,20,,Mid-Range,Cloud Kitchen
ORD004164,R00141,Kolkata,North Indian,2023-10-24,2,703,70,633,31,,Mid-Range,Quick Bites
ORD004165,R00113,Lucknow,Biryani,2023-10-03,1,238,0,238,25,4.5,Mid-Range,Casual Dining
ORD004166,R01949,Bangalore,North Indian,2024-10-20,2,1964,392,1572,63,4.6,Premium,Casual Dining
ORD004167,R00533,Delhi,Thai,2023-01-30,2,1040,416,624,56,4.2,Premium,Cloud Kitchen
ORD004168,R01381,Pune,Mexican,2023-11-23,2,371,111,260,48,4.8,Mid-Range,Dhaba
ORD004169,R00314,Mumbai,Desserts,2024-02-22,4,605,0,605,54,2.6,Budget,Quick Bites
ORD004170,R01226,Ahmedabad,Desserts,2024-04-24,1,148,0,148,60,,Budget,Casual Dining
ORD004171,R01423,Pune,South Indian,2023-03-15,4,997,299,698,62,4.1,Mid-Range,Cloud Kitchen
ORD004172,R01735,Bangalore,Thai,2023-11-27,5,3815,763,3052,33,4.6,Premium,Quick Bites
ORD004173,R00691,Hyderabad,Continental,2023-02-18,1,269,26,243,20,,Mid-Range,Dhaba
